trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1006,False,"{'a': 0.995, 'e': 0.19370484561056794}",25,16,19.324574922802125,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.995, 'e': 0.1927363213825151}",20,15,9.605927089789969,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.995, 'e': 0.19177263977560252}",30,18,18.481518699422484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.995, 'e': 0.19081377657672452}",25,3,34.47836468045481,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.995, 'e': 0.1898597076938409}",30,4,36.15149258562175,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.995, 'e': 0.1889104091553717}",25,12,9.807263619727701,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1012,False,"{'a': 0.995, 'e': 0.18796585710959482}",20,11,15.077121207676967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.995, 'e': 0.18702602782404684}",30,12,33.11559227636737,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.995, 'e': 0.18609089768492662}",30,7,29.05834879714853,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.995, 'e': 0.185160443196502}",35,15,17.07517975151245,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1016,False,"{'a': 0.995, 'e': 0.18423464098051948}",25,3,34.15271723156045,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.995, 'e': 0.18331346777561688}",20,0,28.565802161579793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.995, 'e': 0.1823969004367388}",25,6,32.73807229464111,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.995, 'e': 0.18148491593455512}",25,18,14.879366376342634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.995, 'e': 0.18057749135488235}",30,9,12.29593201616892,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1021,False,"{'a': 0.995, 'e': 0.17967460389810794}",30,16,8.196897259132525,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1022,False,"{'a': 0.995, 'e': 0.1787762308786174}",20,15,8.811856305893771,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.995, 'e': 0.17788234972422431}",25,6,29.99371092480189,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.995, 'e': 0.1769929379756032}",20,10,9.671912962427053,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.995, 'e': 0.1761079732857252}",20,0,-9.944685509199239,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1026,False,"{'a': 0.995, 'e': 0.17522743341929656}",20,12,-45.95159148508583,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
1027,False,"{'a': 0.995, 'e': 0.17435129625220008}",20,0,3.310811104127298,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1028,False,"{'a': 0.995, 'e': 0.17347953977093908}",20,4,-14.927404862373113,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1029,False,"{'a': 0.995, 'e': 0.1726121420720844}",20,14,9.874466398460884,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.995, 'e': 0.17174908136172395}",20,14,11.065682723180064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.995, 'e': 0.17089033595491535}",25,11,-16.809879732878546,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1032,False,"{'a': 0.995, 'e': 0.17003588427514077}",20,12,-10.354217806948235,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1033,False,"{'a': 0.995, 'e': 0.16918570485376508}",20,6,24.56811988145673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.995, 'e': 0.16833977632949626}",30,13,16.209360852381344,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1035,False,"{'a': 0.995, 'e': 0.16749807744784878}",20,13,13.982630432559512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.995, 'e': 0.16666058706060954}",20,3,29.676573147951867,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.995, 'e': 0.1658272841253065}",20,2,2.0343302433457677,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1038,False,"{'a': 0.995, 'e': 0.16499814770467996}",25,3,17.5019215518377,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.995, 'e': 0.16417315696615656}",25,0,-14.337441134331863,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1040,False,"{'a': 0.995, 'e': 0.16335229118132577}",30,9,-26.98708507976484,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1041,False,"{'a': 0.995, 'e': 0.16253552972541915}",25,5,-42.93139951761496,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1042,False,"{'a': 0.995, 'e': 0.16172285207679205}",20,6,25.063839624739025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.995, 'e': 0.1609142378164081}",25,17,15.778075166447188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.995, 'e': 0.16010966662732606}",20,16,9.311018204109896,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.995, 'e': 0.15930911829418942}",25,18,12.272504976321155,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.995, 'e': 0.15851257270271848}",25,11,15.330163694396699,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.995, 'e': 0.1577200098392049}",35,18,31.563988192130374,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.995, 'e': 0.15693140979000886}",25,16,16.630969170561215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.995, 'e': 0.15614675274105883}",25,11,21.222815908346316,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.995, 'e': 0.15536601897735353}",25,3,2.6689676542745167,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1051,False,"{'a': 0.995, 'e': 0.15458918888246675}",20,11,15.462150825775879,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.995, 'e': 0.15381624293805443}",25,18,0.8859733281968154,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1053,False,"{'a': 0.995, 'e': 0.15304716172336416}",20,13,9.848395091609612,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.995, 'e': 0.15228192591474735}",30,8,16.527805186042137,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1055,False,"{'a': 0.995, 'e': 0.1515205162851736}",20,10,-19.457709006393856,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1056,False,"{'a': 0.995, 'e': 0.15076291370374773}",20,9,-22.06505904180397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1057,False,"{'a': 0.995, 'e': 0.15000909913522897}",30,15,0.345580772724533,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.995, 'e': 0.14925905363955283}",30,15,30.19606400115118,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.995, 'e': 0.14851275837135505}",20,8,10.043163730373056,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1060,False,"{'a': 0.995, 'e': 0.14777019457949828}",20,13,-36.143557173452066,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1061,False,"{'a': 0.995, 'e': 0.14703134360660078}",30,19,6.893169771774911,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1062,False,"{'a': 0.995, 'e': 0.14629618688856777}",20,9,20.589207217693527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.995, 'e': 0.14556470595412493}",20,7,22.465568747710993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.995, 'e': 0.1448368824243543}",20,11,15.48106903002796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.995, 'e': 0.14411269801223253}",25,15,7.068882179743831,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1066,False,"{'a': 0.995, 'e': 0.14339213452217137}",20,6,27.861638039024495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.995, 'e': 0.14267517384956052}",25,16,15.920295241474214,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.995, 'e': 0.14196179798031272}",30,18,22.422961824972834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.995, 'e': 0.14125198899041116}",25,15,-37.61728813993233,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1070,False,"{'a': 0.995, 'e': 0.14054572904545912}",25,11,11.419399317670607,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1071,False,"{'a': 0.995, 'e': 0.13984300040023181}",20,15,6.368474647830803,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.995, 'e': 0.13914378539823066}",20,11,16.13338465549556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.995, 'e': 0.1384480664712395}",20,1,25.459611171035828,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.995, 'e': 0.1377558261388833}",20,10,14.046968233059225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.995, 'e': 0.13706704700818886}",20,1,21.049749699118426,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1076,False,"{'a': 0.995, 'e': 0.13638171177314792}",20,2,-16.808009986469,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1077,False,"{'a': 0.995, 'e': 0.13569980321428218}",25,18,12.626279614921732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.995, 'e': 0.13502130419821076}",20,13,11.787253306168806,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.995, 'e': 0.1343461976772197}",20,3,27.05983402830294,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.995, 'e': 0.1336744666888336}",20,11,-6.222461701799675,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1081,False,"{'a': 0.995, 'e': 0.13300609435538943}",20,2,-35.446710772420694,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1082,False,"{'a': 0.995, 'e': 0.1323410638836125}",20,9,18.23321407844396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.995, 'e': 0.13167935856419444}",20,13,11.800727389607149,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.995, 'e': 0.13102096177137346}",20,12,-17.302533542971528,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1085,False,"{'a': 0.995, 'e': 0.1303658569625166}",25,12,25.376736280211947,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.995, 'e': 0.129714027677704}",20,13,11.352906578618587,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.995, 'e': 0.1290654575393155}",20,0,26.682033960125835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1088,False,"{'a': 0.995, 'e': 0.1284201302516189}",20,16,4.1803286615605035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.995, 'e': 0.12777802960036083}",20,8,24.234574590766936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.995, 'e': 0.12713913945235902}",30,16,29.854933598942687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.995, 'e': 0.12650344375509723}",30,12,34.77862863201356,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.995, 'e': 0.12587092653632173}",30,14,23.08371494693831,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.995, 'e': 0.12524157190364013}",20,14,12.229284799121675,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.995, 'e': 0.12461536404412193}",20,11,7.691474248311784,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.995, 'e': 0.12399228722390132}",20,10,18.282601435131465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.995, 'e': 0.12337232578778182}",30,19,7.319435135582285,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.995, 'e': 0.1227554641588429}",25,13,-2.1251843572228926,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1098,False,"{'a': 0.995, 'e': 0.12214168683804869}",20,2,14.349064638375918,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.995, 'e': 0.12153097840385844}",20,11,17.409257110663617,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.995, 'e': 0.12092332351183915}",25,14,23.750836376411275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.995, 'e': 0.12031870689427995}",25,3,-18.261344380121205,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1102,False,"{'a': 0.995, 'e': 0.11971711335980856}",30,19,12.185648683166079,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1103,False,"{'a': 0.995, 'e': 0.11911852779300952}",25,7,23.299405140430085,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.995, 'e': 0.11852293515404447}",30,19,20.78721681194376,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.995, 'e': 0.11793032047827424}",25,12,23.494251935547112,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.995, 'e': 0.11734066887588288}",20,4,25.655458392605194,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.995, 'e': 0.11675396553150345}",30,0,0.696520057478544,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1108,False,"{'a': 0.995, 'e': 0.11617019570384593}",20,7,-16.34112555734317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1109,False,"{'a': 0.995, 'e': 0.1155893447253267}",30,16,24.464269708321506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.995, 'e': 0.11501139800170006}",20,8,21.817822533324666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.995, 'e': 0.11443634101169156}",25,16,-3.1563079492176307,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1112,False,"{'a': 0.995, 'e': 0.1138641593066331}",25,9,18.056788318766383,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1113,False,"{'a': 0.995, 'e': 0.11329483851009993}",25,8,15.239371393428696,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1114,False,"{'a': 0.995, 'e': 0.11272836431754943}",20,6,13.013416902902131,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1115,False,"{'a': 0.995, 'e': 0.11216472249596168}",35,22,22.47976457841689,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.995, 'e': 0.11160389888348188}",30,4,34.68518627190185,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.995, 'e': 0.11104587938906446}",20,13,15.660499390486784,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.995, 'e': 0.11049064999211913}",25,16,-25.282425729497866,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1119,False,"{'a': 0.995, 'e': 0.10993819674215853}",30,15,23.229887408200668,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.995, 'e': 0.10938850575844773}",30,14,29.188109194822204,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.995, 'e': 0.10884156322965549}",20,13,11.632751460635543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.995, 'e': 0.10829735541350721}",20,0,-9.858484180366567,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1123,False,"{'a': 0.995, 'e': 0.10775586863643967}",20,10,6.28518710788636,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1124,False,"{'a': 0.995, 'e': 0.10721708929325748}",25,13,21.588840436170734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.995, 'e': 0.10668100384679119}",35,4,17.996395823612595,"{0: 28, 1: 2, 2: 1, 3: 0, 4: 0}",1
1126,False,"{'a': 0.995, 'e': 0.10614759882755723}",25,11,12.602695385941468,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1127,False,"{'a': 0.995, 'e': 0.10561686083341944}",20,11,6.9669758532070105,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.995, 'e': 0.10508877652925235}",25,10,29.646081435761435,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.995, 'e': 0.10456333264660608}",25,20,10.293742214541778,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.995, 'e': 0.10404051598337305}",30,20,-22.32615165172025,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1131,False,"{'a': 0.995, 'e': 0.10352031340345619}",20,11,-28.27459973772369,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1132,False,"{'a': 0.995, 'e': 0.1030027118364389}",30,17,22.02645599309336,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.995, 'e': 0.1024876982772567}",25,13,23.37654497804386,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.995, 'e': 0.10197525978587042}",30,8,43.2988682303,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.995, 'e': 0.10146538348694108}",20,9,-0.7061430969842108,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1136,False,"{'a': 0.995, 'e': 0.10095805656950638}",25,16,19.919930649991855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.995, 'e': 0.10045326628665885}",20,16,8.49628342222222,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.995, 'e': 0.09995099995522555}",30,14,31.33620039551029,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.995, 'e': 0.09945124495544942}",20,9,21.280548524545825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.995, 'e': 0.09895398873067217}",20,2,23.241540117558248,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.995, 'e': 0.09845921878701881}",20,11,14.837422097598608,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.995, 'e': 0.09796692269308371}",30,2,38.87345206540162,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.995, 'e': 0.09747708807961829}",25,8,19.169556664616188,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1144,False,"{'a': 0.995, 'e': 0.0969897026392202}",30,10,35.44053013899297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.995, 'e': 0.0965047541260241}",20,13,12.193077197817326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.995, 'e': 0.09602223035539398}",25,15,17.897659040724278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.995, 'e': 0.09554211920361701}",35,23,21.385447442575504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.995, 'e': 0.09506440860759892}",20,13,12.22995683155788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.995, 'e': 0.09458908656456093}",25,14,10.865490534533851,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1150,False,"{'a': 0.995, 'e': 0.09411614113173812}",20,6,24.561128022238556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.995, 'e': 0.09364556042607942}",20,14,10.64204858801566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.995, 'e': 0.09317733262394903}",20,9,21.047846140584106,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.995, 'e': 0.09271144596082928}",20,8,22.876462573508025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.995, 'e': 0.09224788873102513}",35,23,25.40301644279281,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.995, 'e': 0.09178664928737}",20,14,11.53897769887581,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.995, 'e': 0.09132771604093315}",20,0,32.824889841809046,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1157,False,"{'a': 0.995, 'e': 0.09087107746072848}",20,14,11.377924081366782,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.995, 'e': 0.09041672207342484}",25,13,20.18604963804402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.995, 'e': 0.08996463846305772}",25,7,21.3088883316855,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.995, 'e': 0.08951481527074243}",20,16,7.556337395910175,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.995, 'e': 0.08906724119438872}",20,12,13.30198214215323,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.995, 'e': 0.08862190498841678}",25,0,28.809558446479183,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1163,False,"{'a': 0.995, 'e': 0.0881787954634747}",20,13,14.057711410782249,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.995, 'e': 0.08773790148615732}",20,13,10.735062561604515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.995, 'e': 0.08729921197872653}",20,13,9.262884948368018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.995, 'e': 0.0868627159188329}",20,15,10.552894663875684,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.995, 'e': 0.08642840233923874}",30,13,18.639303531717154,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.995, 'e': 0.08599626032754254}",30,16,16.70043577588508,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.995, 'e': 0.08556627902590483}",25,8,29.502794288995702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.995, 'e': 0.0851384476307753}",20,0,33.1326284944397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1171,False,"{'a': 0.995, 'e': 0.08471275539262142}",25,17,12.959222727865749,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.995, 'e': 0.08428919161565832}",25,18,-3.541880963954733,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.995, 'e': 0.08386774565758003}",25,14,18.002985203796072,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.995, 'e': 0.08344840692929212}",20,7,22.9963918148299,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.995, 'e': 0.08303116489464565}",20,11,16.511244481566244,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.995, 'e': 0.08261600907017243}",30,0,44.76064221912229,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.995, 'e': 0.08220292902482157}",20,8,-55.28371123745046,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
1178,False,"{'a': 0.995, 'e': 0.08179191437969746}",20,13,12.202747628474372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.995, 'e': 0.08138295480779897}",25,11,-3.336464831996663,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1180,False,"{'a': 0.995, 'e': 0.08097604003375998}",25,18,10.93155210078103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.995, 'e': 0.08057115983359119}",35,14,31.077233142785005,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.995, 'e': 0.08016830403442322}",35,21,26.779980806050215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.995, 'e': 0.07976746251425111}",25,19,12.932739495074188,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.995, 'e': 0.07936862520167985}",25,11,12.51195759007394,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1185,False,"{'a': 0.995, 'e': 0.07897178207567145}",25,13,-11.300964696665126,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 0}",1
1186,False,"{'a': 0.995, 'e': 0.07857692316529309}",20,9,18.702481148792813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.995, 'e': 0.07818403854946662}",20,14,12.089223642564267,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.995, 'e': 0.07779311835671929}",35,18,33.012106640308936,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
